split,sample_id,crop_path,position,expected,predicted,confidence_percent
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0442_tvoc_1_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0442_tvoc_1_4.png,tvoc_1,4,6,67
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0471_tvoc_1_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0471_tvoc_1_3.png,tvoc_1,3,6,33
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0474_tvoc_1_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0474_tvoc_1_3.png,tvoc_1,3,6,34
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0515_co2_1_8,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/8/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0515_co2_1_8.png,co2_1,8,6,98
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0515_co2_3_1,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/1/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0515_co2_3_1.png,co2_3,1,4,78
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0515_tvoc_3_8,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/8/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0515_tvoc_3_8.png,tvoc_3,8,6,87
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0518_co2_3_9,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/9/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0518_co2_3_9.png,co2_3,9,3,63
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0522_co2_2_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/7/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0522_co2_2_7.png,co2_2,7,4,96
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0522_tvoc_2_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/6/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0522_tvoc_2_6.png,tvoc_2,6,5,99
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0522_tvoc_3_1,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/1/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0522_tvoc_3_1.png,tvoc_3,1,7,99
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0524_co2_2_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/7/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0524_co2_2_7.png,co2_2,7,4,95
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0532_co2_2_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/2/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0532_co2_2_2.png,co2_2,2,8,66
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0532_co2_3_8,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/8/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0532_co2_3_8.png,co2_3,8,6,95
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0532_tvoc_3_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0532_tvoc_3_0.png,tvoc_3,0,6,30
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0541_hcho_3_8,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/8/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0541_hcho_3_8.png,hcho_3,8,9,57
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0558_co2_2_9,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/9/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0558_co2_2_9.png,co2_2,9,5,51
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0558_co2_3_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/6/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0558_co2_3_6.png,co2_3,6,0,53
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0558_hcho_3_8,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/8/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0558_hcho_3_8.png,hcho_3,8,5,48
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0593_co2_2_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/2/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0593_co2_2_2.png,co2_2,2,8,67
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0602_co2_1_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/6/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0602_co2_1_6.png,co2_1,6,8,81
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0620_co2_2_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/7/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0620_co2_2_7.png,co2_2,7,1,95
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0622_co2_1_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/5/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0622_co2_1_5.png,co2_1,5,9,82
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0622_co2_2_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/7/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0622_co2_2_7.png,co2_2,7,1,67
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0622_co2_3_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0622_co2_3_4.png,co2_3,4,7,73
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0622_hcho_3_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/7/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0622_hcho_3_7.png,hcho_3,7,1,99
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0622_tvoc_2_1,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/1/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0622_tvoc_2_1.png,tvoc_2,1,4,96
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0628_co2_1_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0628_co2_1_4.png,co2_1,4,7,85
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0628_co2_2_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0628_co2_2_4.png,co2_2,4,7,77
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0628_co2_3_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/2/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0628_co2_3_2.png,co2_3,2,8,69
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0634_co2_3_1,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/1/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0634_co2_3_1.png,co2_3,1,4,78
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0637_co2_3_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/2/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0637_co2_3_2.png,co2_3,2,8,91
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0642_co2_3_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/2/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0642_co2_3_2.png,co2_3,2,8,93
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0654_co2_1_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0654_co2_1_4.png,co2_1,4,7,87
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0654_co2_2_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0654_co2_2_4.png,co2_2,4,7,81
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0654_co2_3_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0654_co2_3_4.png,co2_3,4,7,69
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0654_hcho_3_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0654_hcho_3_3.png,hcho_3,3,9,73
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0654_tvoc_2_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0654_tvoc_2_3.png,tvoc_2,3,4,97
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0654_tvoc_3_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/6/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0654_tvoc_3_6.png,tvoc_3,6,2,100
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0658_co2_3_1,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/1/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0658_co2_3_1.png,co2_3,1,4,78
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0664_co2_2_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/6/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0664_co2_2_6.png,co2_2,6,8,90
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0664_co2_3_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0664_co2_3_4.png,co2_3,4,1,95
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0664_hcho_2_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0664_hcho_2_0.png,hcho_2,0,1,99
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0664_hcho_3_8,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/8/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0664_hcho_3_8.png,hcho_3,8,6,75
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0667_hcho_2_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0667_hcho_2_0.png,hcho_2,0,1,98
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0667_tvoc_2_1,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/1/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0667_tvoc_2_1.png,tvoc_2,1,4,79
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0672_co2_2_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0672_co2_2_0.png,co2_2,0,8,59
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0672_co2_3_8,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/8/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0672_co2_3_8.png,co2_3,8,6,52
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0681_co2_2_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/2/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0681_co2_2_2.png,co2_2,2,8,54
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0681_co2_3_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/5/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0681_co2_3_5.png,co2_3,5,9,75
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0683_hcho_2_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0683_hcho_2_0.png,hcho_2,0,1,98
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0688_co2_2_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/7/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0688_co2_2_7.png,co2_2,7,1,94
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0691_co2_1_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/5/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0691_co2_1_5.png,co2_1,5,9,88
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0691_co2_2_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/7/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0691_co2_2_7.png,co2_2,7,1,60
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0691_co2_3_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0691_co2_3_4.png,co2_3,4,7,70
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0691_hcho_3_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/7/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0691_hcho_3_7.png,hcho_3,7,1,98
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0702_co2_1_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/6/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0702_co2_1_6.png,co2_1,6,8,88
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0708_co2_2_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/2/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0708_co2_2_2.png,co2_2,2,8,57
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0711_co2_2_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/2/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0711_co2_2_2.png,co2_2,2,8,42
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0717_co2_2_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/7/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0717_co2_2_7.png,co2_2,7,1,92
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0723_co2_2_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/6/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0723_co2_2_6.png,co2_2,6,8,41
